fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
2.48E+17,Organic Search,91067,Hong Kong,Hong Kong,,,91,4,,20170317,1489814964,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.94E+18,Organic Search,123592,Canada,not available in demo dataset,,,124,5,,20170328,1490734639,PAGE,,,55990000,,GGOEGAAX0360,Google Women's Fleece Hoodie,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
2.08E+18,Referral,13127,United States,New York,,,13,2,,20170516,1494941846,PAGE,,,74990000,,GGOEGAAX0604,Google Women's Quilted Insulated Vest Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.62E+18,Direct,9593,United States,New York,,,10,2,,20160824,1472074721,PAGE,,,21990000,,GGOEGAAX0228,Insulated Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
3.66E+17,Affiliates,0,Hungary,Istanbul,,,,1,,20170522,1495490200,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.71E+18,Direct,14924,France,Paris,,,15,2,,20161001,1475359184,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
4.38E+18,Organic Search,58929,Estonia,not available in demo dataset,,,101,3,,20160907,1473279911,PAGE,,,55990000,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
9.75E+17,Organic Search,0,United States,San Jose,,,,1,,20161031,1477944389,PAGE,,,23990000,,GGOEGAAX0127,Android 24 oz Contigo Bottle,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.47E+18,Organic Search,0,Czechia,not available in demo dataset,,,,1,,20161208,1481226306,PAGE,,,16990000,,GGOEGAAX0661,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.36E+18,Referral,83817,Netherlands,not available in demo dataset,,,84,4,,20160808,1470669769,PAGE,,,19990000,,GGOEGAAX0326,Google Men's Short Sleeve Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2.50E+18,Organic Search,0,Thailand,not available in demo dataset,,,207,5,,20170117,1484642491,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.22E+18,Organic Search,36498,United States,New York,,,89,5,,20160826,1472205408,PAGE,,,18990000,,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Home/Shop by Brand/Android/,(not set),USD,,,,,Android,,/google+redesign/,0,1,
8.77E+18,Direct,0,United States,Chicago,,,,1,,20161101,1478049956,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.40E+18,Referral,0,United States,Sunnyvale,200000000,1,83,6,,20170320,1489992840,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,200000000,ORD201703201805,Checkout Confirmation,,/ordercompleted.html,6,1,
2.38E+17,Referral,45253,United States,Sunnyvale,,,59,4,,20170618,1497834722,EVENT,,1,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
4.42E+18,Organic Search,1532957,Peru,not available in demo dataset,,,1579,4,,20170411,1491949383,PAGE,,,89990000,,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8.20E+17,Organic Search,59844,India,Mumbai,,,60,4,,20160911,1473579847,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
8.24E+18,Direct,163650,India,New Delhi,,,164,6,,20160922,1474541615,PAGE,,,12990000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
2.25E+18,Referral,15277,United States,San Francisco,,,20,3,,20161111,1478917248,PAGE,,,18990000,,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.34E+18,Paid Search,18388,United States,not available in demo dataset,,,43,4,,20161208,1481215582,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.54E+18,Direct,0,United States,not available in demo dataset,,,,1,,20161013,1476370121,PAGE,,,23990000,,GGOEGAAX0363,Google Women's Tee Purple,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.89E+18,Organic Search,31052,United States,not available in demo dataset,,,31,3,,20170526,1495786338,PAGE,,,29990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.59E+18,Organic Search,182663,United States,not available in demo dataset,,,188,7,,20161115,1479263011,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8.87E+18,Direct,0,United States,not available in demo dataset,,,40,2,,20161211,1481463396,PAGE,,,0,,9182771,Google Women's 1/4 Zip Jacket Charcoal,(not set),(not set),USD,,,,,Google Laptop and Cell Phone Stickers,,/google+redesign/,0,1,
6.59E+18,Organic Search,0,India,Mumbai,,,,1,,20160808,1470657577,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,
7.06E+18,Direct,0,United States,Mountain View,,,,1,,20170418,1492540440,PAGE,,,1990000,,GGOEAFKQ020499,8 pc Android Sticker Sheet,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
9.52E+18,Organic Search,0,Netherlands,Amsterdam,,,,1,,20170511,1494568163,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.64E+17,Referral,0,United States,Mountain View,,,,1,,20160912,1473723245,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,
3.43E+18,Organic Search,0,Slovenia,not available in demo dataset,,,,1,,20161027,1477596745,PAGE,,,0,,9181570,Google Wool Heather Cap Heather/Navy,(not set),(not set),USD,,,,,Google Electronics Accessory Pouch,,/google+redesign/,0,1,
9.92E+17,Direct,0,Brazil,not available in demo dataset,,,,1,,20170526,1495829166,PAGE,,,14990000,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
8.71E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170703,1499128017,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.13E+18,Referral,11621,United States,Sunnyvale,,,35,5,,20161206,1481059090,PAGE,,,3600000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
1.33E+18,Organic Search,13558,Australia,Melbourne,,,24,3,,20170605,1496707993,PAGE,,,19990000,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
7.26E+18,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20170419,1492586896,PAGE,,,17990000,,GGOEACCQ017299,Android Lunch Kit,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.62E+18,Direct,114010,United States,Atlanta,,,114,4,,20170418,1492558232,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1.19E+18,Referral,1187,United States,Mountain View,,,11,5,2,20170711,1499811459,PAGE,,,19990000,,GGOEGBMB073799,Google Zipper-front Sports Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
4.07E+18,Organic Search,0,India,Hyderabad,,,66,3,,20161015,1476560219,PAGE,,,4990000,,GGOEGBMJ013399,Sport Bag,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
3.45E+18,Paid Search,0,United States,not available in demo dataset,,,,1,,20161206,1481081478,PAGE,,,18990000,,GGOEGAAX0289,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.29E+18,Referral,81771,United States,Mountain View,,,82,5,,20170112,1484270338,PAGE,,,24990000,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
8.91E+18,Organic Search,0,Germany,not available in demo dataset,,,139,2,,20170405,1491420471,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1.96E+18,Organic Search,30900,United States,not available in demo dataset,,,31,3,,20161102,1478115380,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
7.08E+17,Organic Search,0,Germany,not available in demo dataset,,,,1,,20170605,1496683495,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.88E+17,Organic Search,169851,United States,New York,,,228,5,,20170315,1489581582,PAGE,,,74990000,,GGOEGAAX0595,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.98E+18,Referral,46179,United States,Mountain View,,,76,6,,20160802,1470180987,PAGE,,,43990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
2.85E+18,Affiliates,17924,Czechia,Prague,,,646,4,,20161027,1477559749,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.01E+18,Referral,10109,United States,not available in demo dataset,,,10,2,,20170622,1498146339,PAGE,,,15190000,,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
4.39E+18,Referral,62529,United States,Mountain View,,,104,7,,20170124,1485281979,PAGE,,,17590000,,GGOEGAAX0730,Google Men's Performance Hero Tee Gunmetal,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1.51E+18,Organic Search,334007,Netherlands,not available in demo dataset,,,338,9,,20170407,1491595457,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6.15E+18,Organic Search,0,Philippines,not available in demo dataset,,,5,2,,20170204,1486196716,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5.49E+18,Organic Search,23371,United States,New York,,,23,3,,20170611,1497238522,PAGE,,,21990000,,GGOEGCMB020932,Suitcase Organizer Cubes,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
4.19E+18,Referral,71439,United States,San Bruno,,,91,6,,20160907,1473275848,PAGE,,,11990000,,GGOEGKWQ060910,Google Bib White,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
9.24E+18,Organic Search,0,Australia,Melbourne,,,,1,,20170118,1484747970,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.57E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20160805,1470416225,PAGE,,,51990000,,GGOEGAAX0362,Google Men's Pullover Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
3.76E+18,Organic Search,0,United States,San Jose,,,,1,,20160819,1471630673,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
5.99E+18,Organic Search,57560,United States,San Jose,,,177,5,,20170417,1492452353,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.23E+17,Organic Search,231276,Turkey,Istanbul,,,231,5,,20170315,1489574005,PAGE,,,17990000,,GGOEACCQ017299,Android Lunch Kit,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
1.22E+18,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20160919,1474312863,PAGE,,,24990000,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
4.33E+18,Organic Search,40887,United States,Boston,,,69,4,,20160930,1475286443,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,
1.88E+17,Direct,0,(not set),(not set),,,41,2,,20161201,1480603810,PAGE,,,18990000,,GGOEGAAX0686,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.14E+18,Organic Search,29577,Switzerland,not available in demo dataset,,,61,5,,20160804,1470338934,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Accessories/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
7.87E+17,Organic Search,0,United States,not available in demo dataset,,,7,2,,20170524,1495681371,PAGE,,,24990000,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
3.65E+18,Referral,707078,United States,Mountain View,,,707,3,,20170524,1495689964,PAGE,,,9590000,,GGOEGKWQ060910,Google Bib White,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.50E+18,Organic Search,39770,India,Ahmedabad,,,83,3,,20170331,1490983851,PAGE,,,1990000,,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
1.23E+18,Direct,149221,United States,San Francisco,,,431,4,1,20170713,1500010373,PAGE,,,59990000,,GGOEGESB015199,Google Flashlight,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
7.27E+18,Referral,0,United States,not available in demo dataset,,,26,4,,20161111,1478922093,PAGE,,,87990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/,(not set),USD,,,,,Women's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.97E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170118,1484793968,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.86E+18,Direct,78340,Brazil,Sao Paulo,,,167,5,,20161011,1476248826,PAGE,,,1990000,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2.48E+18,Organic Search,0,Peru,La Victoria,,,6,2,1,20170713,1499997915,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.88E+18,Organic Search,0,United States,not available in demo dataset,,,109,8,,20160806,1470529773,PAGE,,,43990000,,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
8.14E+17,Referral,369021,United States,Sunnyvale,,,528,6,4,20170712,1499882894,PAGE,,,6990000,,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.72E+18,Referral,0,United States,Mountain View,,,,1,,20160817,1471457413,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
5.49E+18,Direct,0,India,not available in demo dataset,,,,1,,20170219,1487508261,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.37E+18,Organic Search,0,Bulgaria,not available in demo dataset,,,,1,,20170515,1494855366,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.91E+17,Referral,134188,United States,Mountain View,,,149,5,1,20170801,1501620842,PAGE,,,16990000,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1.57E+18,Affiliates,132332,Singapore,Singapore,,,132,2,,20170323,1490255875,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
1.44E+18,Referral,222541,United States,Sunnyvale,,,223,5,,20161013,1476417043,PAGE,,,18990000,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.70E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170417,1492460353,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.63E+18,Direct,16515,United States,San Francisco,,,32,4,,20160819,1471644859,PAGE,,,24990000,,GGOEGAAX0331,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
